###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,27.1
lon,105.1
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Guizhouxinv
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
4318.0,-11.92
4319.0,-11.71
4320.0,
4321.0,-11.94
4322.0,-11.94
4323.0,
4324.0,
4325.0,-11.97
4326.0,
4327.0,-11.95
4328.0,
4329.0,
4330.0,-11.83
4331.0,-11.49
4332.0,
4333.0,
4334.0,-11.81
4335.0,-11.78
4336.0,-11.77
4337.0,-11.72
4338.0,-11.88
4339.0,
4340.0,-11.79
4341.0,
4342.0,-11.63
4343.0,-11.67
4344.0,
4345.0,-11.72
4346.0,
4347.0,-11.79
4348.0,
4349.0,-11.79
4350.0,
4351.0,
4352.0,-11.88
4353.0,-11.91
4354.0,-11.85
4355.0,
4356.0,
4357.0,-11.86
4358.0,-11.83
4359.0,
4360.0,-11.88
4361.0,-11.91
4362.0,
4363.0,-11.87
4364.0,
4365.0,
4366.0,-11.7
4367.0,
4368.0,-11.67
4369.0,
4370.0,-11.69
4371.0,
4372.0,-11.86
4373.0,
4374.0,
4375.0,-11.79
4376.0,-11.77
4377.0,
4378.0,-11.85
4379.0,-11.86
4380.0,
4381.0,-11.79
4382.0,-11.86
4383.0,
4384.0,-11.8
4385.0,
4386.0,-11.76
4387.0,
4388.0,-11.79
4389.0,-11.9
4390.0,-11.85
4391.0,-11.87
4392.0,-11.58
4393.0,-11.48
4394.0,-11.76
4395.0,-11.73
4396.0,-11.73
4397.0,-11.54
4398.0,-11.41
4399.0,-11.23
4400.0,-11.27
4401.0,-11.49
4402.0,-11.66
4403.0,-11.62
4404.0,-11.75
4405.0,-11.68
4406.0,-11.69
4407.0,-11.76
4408.0,-11.85
4409.0,
4410.0,-11.84
4411.0,-11.72
4412.0,-11.88
4413.0,-11.56
4414.0,-11.78
4415.0,-11.46
4416.0,-11.87
4417.0,-11.73
4418.0,-11.67
4419.0,-11.52
4420.0,-11.44
4421.0,-11.6
4422.0,-11.73
4423.0,-11.82
4424.0,-11.67
4425.0,-11.77
4426.0,-11.75
4427.0,-11.7
4428.0,-11.7
4429.0,-11.37
4430.0,-11.49
4431.0,-11.48
4432.0,-11.29
4433.0,-11.67
4434.0,-11.83
4435.0,-11.78
4436.0,-11.66
4437.0,-11.75
4438.0,-11.64
4439.0,-11.76
4440.0,-11.79
4441.0,-11.73
4442.0,-11.76
4443.0,
4444.0,
4445.0,-11.7
4446.0,
4447.0,
4448.0,-11.75
4449.0,
4450.0,
4451.0,
4452.0,-11.73
4453.0,
4454.0,
4455.0,
4456.0,-11.44
4457.0,-11.55
4458.0,-11.74
4459.0,-11.72
4460.0,
4461.0,-11.74
4462.0,-11.7
4463.0,-11.73
4464.0,
4465.0,
4466.0,-11.51
4467.0,-11.69
4468.0,
4469.0,
4470.0,-11.48
4471.0,
4472.0,-11.49
4473.0,-11.51
4474.0,
4475.0,-11.31
4476.0,
4477.0,-11.13
4478.0,-11.33
4479.0,-11.4
4480.0,-11.49
4481.0,
4482.0,-11.52
4483.0,-11.55
4484.0,
4485.0,-11.47
4486.0,-11.54
4487.0,
4488.0,-11.47
4489.0,-11.34
4490.0,
4491.0,-11.47
4492.0,-11.4
4493.0,-11.3
4494.0,
4495.0,-10.84
4496.0,
4497.0,
4498.0,-11.16
4499.0,
4500.0,-11.31
4501.0,
4502.0,
4503.0,-11.25
4504.0,
4505.0,-10.86
4506.0,
4507.0,-10.8
4508.0,
4509.0,-11.07
4510.0,
4511.0,
4512.0,-11.01
4513.0,
4514.0,
4515.0,
4516.0,-10.85
4517.0,
4518.0,-10.74
4519.0,-10.97
4520.0,
4521.0,-10.8
4522.0,
4523.0,
4524.0,-11.39
4525.0,-11.61
4526.0,
4527.0,-11.93
4528.0,
4529.0,
4530.0,-12.0
4531.0,
4532.0,-11.95
4533.0,
4534.0,-11.9
4535.0,
