###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,-0.36
lon,100.76
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Tangga
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
11265.0,-6.73
11293.0,-6.34
11320.0,-6.19
11348.0,-6.66
11376.0,-6.54
11404.0,-6.4
11432.0,-6.26
11460.0,-6.32
11488.0,-6.37
11516.0,-6.28
11543.0,-5.79
11571.0,-5.58
11597.0,-5.45
11620.0,-5.52
11643.0,-5.53
11667.0,-5.31
11690.0,-5.28
11714.0,-5.52
11737.0,-5.57
11760.0,-5.61
11784.0,-5.39
11807.0,-5.39
11826.0,-5.29
11842.0,-5.31
11858.0,-5.14
11874.0,-5.12
11889.0,-5.17
11905.0,-5.09
11921.0,-5.15
11937.0,-5.06
11953.0,-5.11
11968.0,-4.95
11983.0,-4.96
11995.0,-4.95
12008.0,-5.07
12020.0,-4.9
12033.0,-4.95
12045.0,-5.08
12058.0,-5.06
12070.0,-5.19
12083.0,-5.25
12095.0,-4.98
12108.0,-4.82
12120.0,-4.77
12133.0,-4.69
12145.0,-4.79
12157.0,-4.97
12170.0,-4.99
12182.0,-5.05
12194.0,-5.07
12206.0,-4.94
12219.0,-4.97
12231.0,-5.0
12243.0,-5.0
12256.0,-5.02
12269.0,-4.73
12281.0,-4.71
12294.0,-4.84
12306.0,-4.92
12319.0,-4.99
12331.0,-4.76
12344.0,-4.6
12357.0,-4.64
12370.0,-4.83
12383.0,-4.83
12396.0,-5.06
12409.0,-5.21
12422.0,-5.11
12435.0,-4.88
12448.0,-5.08
12461.0,-5.02
12474.0,-5.07
12487.0,-5.15
12501.0,-5.18
12515.0,-5.25
12529.0,-5.27
12542.0,-5.13
12556.0,-5.14
12569.0,-5.0
12583.0,-5.13
12596.0,-5.18
12610.0,-5.3
12624.0,-5.38
12638.0,-5.36
12651.0,-5.36
12665.0,-5.26
12679.0,-5.39
12693.0,-5.37
12707.0,-5.33
12721.0,-5.3
12735.0,-5.46
12749.0,-5.6
12763.0,-5.45
12777.0,-5.53
12790.0,-5.58
12804.0,-5.51
12818.0,-5.47
12832.0,-5.23
12846.0,-5.34
12860.0,-5.5
12874.0,-5.52
12887.0,-5.48
12901.0,-5.49
12915.0,-5.47
12928.0,-5.8
12942.0,-5.73
12955.0,-5.66
12969.0,-5.95
12982.0,-5.96
12996.0,-5.86
13010.0,-5.79
13023.0,-5.77
13036.0,-5.85
13050.0,-5.7
13064.0,-5.46
13077.0,-5.5
13091.0,-5.55
13104.0,-5.5
13118.0,-5.57
13131.0,-5.81
13145.0,-5.85
13158.0,-5.7
13172.0,-5.64
13185.0,-5.8
13198.0,-5.4
13212.0,-5.34
13225.0,-5.41
13239.0,-5.6
13252.0,-5.64
13265.0,-5.67
13279.0,-5.49
13292.0,-5.52
13305.0,-5.55
13318.0,-5.6
13331.0,-5.5
13344.0,-5.57
13357.0,-5.5
13370.0,-5.48
13383.0,-5.48
13396.0,-5.57
13409.0,-5.41
13422.0,-5.49
13435.0,-5.46
13447.0,-5.4
13459.0,-5.25
13471.0,-5.39
13483.0,-5.36
13495.0,-5.36
13507.0,-5.37
13519.0,-5.5
13531.0,-5.39
13543.0,-5.56
14421.0,-5.65
14441.0,-5.44
14462.0,-5.58
14482.0,-5.77
14502.0,-5.35
14522.0,-5.19
14542.0,-5.44
14562.0,-5.05
14582.0,-5.33
14602.0,-4.9
14621.0,-5.0
14641.0,-4.73
14661.0,-4.61
14680.0,-4.59
14700.0,-4.88
14719.0,-4.81
14739.0,-4.86
14758.0,-4.59
14778.0,-4.58
14797.0,-4.45
14816.0,-4.29
14835.0,-4.76
14854.0,-4.89
14874.0,-4.46
14893.0,-4.74
14912.0,-4.69
14931.0,-4.69
14950.0,-4.57
14969.0,-4.91
14988.0,-4.54
15007.0,-4.69
15026.0,-4.66
15045.0,-4.66
15064.0,-5.0
15083.0,-4.57
15102.0,-4.35
15121.0,-4.65
15140.0,-4.3
15159.0,-4.57
15177.0,-4.5
15196.0,-4.6
15215.0,-4.49
15234.0,-4.42
15253.0,-4.34
15272.0,-4.51
15292.0,-4.35
15311.0,-4.59
15330.0,-4.25
15350.0,-4.3
15370.0,-4.04
15389.0,-4.3
15409.0,-4.52
15429.0,-4.53
15450.0,-4.35
15470.0,-4.27
15491.0,-3.97
15512.0,-4.77
15534.0,-4.0
15556.0,-4.46
15577.0,-4.93
15600.0,-4.92
15622.0,-4.88
15645.0,-4.97
15668.0,-5.08
15691.0,-5.29
15714.0,-4.88
15737.0,-5.09
15761.0,-5.26
15784.0,-5.11
15809.0,-5.35
15833.0,-5.19
15857.0,-5.02
15881.0,-4.89
15905.0,-4.49
15929.0,-4.66
15953.0,-5.08
15978.0,-4.91
16002.0,-4.38
16027.0,-4.88
16051.0,-4.7
16076.0,-4.79
16101.0,-4.21
16125.0,-4.31
16150.0,-4.63
16175.0,-4.77
16200.0,-4.54
16225.0,-4.85
16250.0,-4.67
16275.0,-4.79
16300.0,-4.35
16324.0,-4.77
16349.0,-4.4
16373.0,-4.69
16398.0,-4.39
16423.0,-4.6
16448.0,-4.45
16472.0,-4.68
16497.0,-4.47
16522.0,-4.78
16546.0,-4.51
16571.0,-4.49
