###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,25.2622
lon,91.8167
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Mawmluh
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
11309.0,-5.313
11315.0,-5.354
11321.0,-5.494
11327.0,-5.641
11333.0,-5.765
11339.0,-5.851
11345.0,-5.936
11351.0,-5.92
11357.0,-5.87
11363.0,-5.751
11369.0,-5.632
11375.0,-5.626
11381.0,-5.695
11387.0,-5.61
11393.0,-5.514
11399.0,-5.625
11405.0,-6.019
11411.0,-6.003
11417.0,-5.857
11423.0,-5.776
11429.0,-5.886
11435.0,-5.916
11441.0,-5.89
11447.0,-5.881
11453.0,-6.055
11459.0,-6.112
11465.0,-6.002
11471.0,-5.891
11477.0,-6.07
11483.0,-6.203
11489.0,-6.053
11495.0,-5.903
11501.0,-5.723
11507.0,-5.537
11513.0,-5.704
11519.0,-5.871
11525.0,-6.022
11531.0,-6.156
11537.0,-6.063
11543.0,-5.921
11549.0,-5.851
