###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,30.45
lon,110.416
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Heshang
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
7287.0,-9.18
7302.0,-9.04
7316.0,-9.39
7328.0,-9.3
7341.0,-9.18
7357.0,-9.34
7374.0,-9.55
7392.0,-10.1
7409.0,-10.56
7428.0,-10.05
7447.0,-10.56
7466.0,-9.75
7485.0,-9.8
7504.0,-9.43
7522.0,-9.24
7541.0,-9.61
7560.0,-10.31
7579.0,-10.22
7598.0,-9.97
7625.0,-10.17
7651.0,-9.86
7677.0,-9.82
7704.0,-9.65
7743.0,-10.08
7759.0,-10.22
7775.0,-9.9
7790.0,-10.05
7806.0,-8.9
7817.0,-9.09
7828.0,-10.05
7838.0,-9.07
7849.0,-9.59
7860.0,-9.41
7870.0,-9.88
7881.0,-9.8
7892.0,-9.88
7902.0,-9.76
7913.0,-9.71
7925.0,-9.72
7936.0,-9.44
7948.0,-9.34
7960.0,-9.38
7971.0,-9.59
7983.0,-9.96
8009.0,-8.95
8034.0,-9.36
8060.0,-9.49
8085.0,-9.15
8117.0,-9.8
8149.0,-8.99
8181.0,-9.02
8214.0,-8.66
8246.0,-8.54
8278.0,-8.84
8310.0,-9.31
8342.0,-9.12
8375.0,-9.05
8407.0,-9.42
8436.0,-9.06
8460.0,-10.43
8484.0,-9.89
8508.0,-9.7
8532.0,-8.59
8557.0,-9.11
8581.0,-9.09
8605.0,-9.31
8629.0,-8.82
8651.0,-9.38
8682.0,-9.7
8714.0,-9.25
8745.0,-9.85
8777.0,-10.09
8808.0,-9.92
8840.0,-9.36
8871.0,-9.06
8903.0,-9.16
8934.0,-9.76
8966.0,-9.03
8997.0,-9.58
9029.0,-9.86
9060.0,-9.96
9123.0,-9.15
9155.0,-9.2
9186.0,-9.56
9218.0,-9.32
9249.0,-9.2
9281.0,-9.25
9312.0,-8.31
9375.0,-8.63
9407.0,-8.23
9438.0,-8.37
9470.0,-8.01
